:Rank 1
Santosh Nagarakatte
Badri Nath
Thu Nguyen
Manish Parashar
Vladimir Pavlovic
Gerard Richter
Shubhangi Saraf
Alexander Schliep
William Steiger
Louis Steinberg
Matthew Stone
Mario Szegedy
Endre Szemeredi
Rebecca Wright
Jingjin Yu
Zheng Zhang
James Abello Monedero
Ana Paula Centeno
John-Austen Francisco
Antonio Miranda Garcia
Andrew Tjang
Frances Trees
Seshadri Venugopal
Dimitrios Kosmopoulos
Kevin Chen
Kristin Dana
Jacob Feldman
David Foran
Marco Gruteser
Stephen Hanson
Jeffry Kahn
Paul Kantor
Janos Komlos
Kang Li
Janne Lindqvist
Peter Meer
Spiros Papadimitriou
Dipankar Raychaudhuri
Fred Roberts
Michael Saks
Chirag Shah
Manish Singh
Vivek Singh
Eduardo Sontag
Elizabeth Torres
Wade Trappe
Tong Zhang
Michael Grigoriadis
Saul Levy
L. Thorne McCarty
Marvin Paull
Barbara Ryder
Chitoor Srinivasan
Robert Vichnevetsky
Sholom Weiss

:Rank 37
:University of California-​Davis
Nina Amenta
Zhaojun Bai
Matthew A. Bishop
Hao Chen
Ian Davidson
Premkumar T. Devanbu
David Doty
Raissa D’Souza
Kurt Eiselt
Matthew K. Farrens
Vladimir Filkov
Matthew Franklin
Dipak Ghosal
Dan Gusfield
Francois Gygi
Bernd Hamann
Cho-Jui Hsieh
Patrice Koehl
Yong Jae Lee
Karl N. Levitt
Xin Liu
Kwan-Liu Ma
Norman S. Matloff
Nelson Max
Prasant Mohapatra
Biswanath Mukherjee
Michael Neff
Ronald A. Olsson
Phillip W. Rogaway
Cindy Rubio Gonzalez
Zhendong Su
Ilias Tagkopoulos
S. Felix Wu

:Rank 38
:Texas A&M University-​College Station 
Nancy M. Amato
Riccardo Bettati
James Caverlee
Jinxiang Chai
Jianer Chen
Yoonsuck Choe
Dilma Da Silva
Walter Daugherity
Tim Davis
Richard Furuta
Bruce Gooch
Guofei Gu
Ricardo Gutierrez-Osuna
Tracy Anne Hammond
Xia (Ben) Hu
Jeff Huang
Ruihong Huang
Thomas R. Ioerger
Roozbeh Jafari
Jaakko Jarvi
Anxiao (Andrew) Jiang
Daniel A. Jim&#233;nez
Andruid Kerne
John Keyser
Eun Jung Kim
 Andreas Klappenecker
Hyunyoung Lee
Teresa Leyk
Jyh-Charn (Steve) Liu
Dmitri Loguinov
Rabi N. Mahapatra
J. Michael Moore
Robin Murphy
Daniel Ragsdale
Lawrence Rauchwerger
Philip Ritchey
Vivek Sarin
Scott Schaefer
Dylan Shell
Frank M. Shipman
Dezhen Song
Radu Stoleru
Sing-Hoi Sze
Valerie E. Taylor
Aakash Tyagi 
Duncan M. &quot;Hank&quot; Walker
Ronnie Ward
Jennifer Welch
Tiffani L. Williams

:Rank 39
:Ohio State University
Gagan Agrawal
Anish Arora
Mikhail Belkin
Spyros Blanas
Michael Bond
Roger Crawfis
James Davis
Tamal Dey
Eric Fosler-Lussier
Ten-Hwang Lai
Raghu Machiraju
Facundo Memoli
Arnab Nandi
Dhabaleswar Panda
Srinivasan Parthasarathy
Chunyi Peng
Feng Qin
Luis Rademacher
Alan Ritter
Nicoleta Roman
Atanas (Nasko) Rountev
P Sadayappan
Han-Wei Shen
Ness Shroff
Anastasios (Tasos) Sidiropoulos
Prasun Sinha
Paul Sivilotti
Neelam Soundarajan
Kannan Srinivasan
Christopher Stewart
Mircea-Radu Teodorescu
Deliang Wang
Huamin Wang
Yang Wang
Yusu Wang
Rephael Wenger
Dong Xuan
Xiaodong Zhang
Yinqian Zhang

:Rank 40
:Dartmouth College
Chris Bailey-Kellogg
Devin J. Balkcom
Andrew Thomas Campbell
Michael A. Casey
Amit Chakrabarti
Thomas H. Cormen
Robert Lewis (Scot) Drysdale, III
Hany Farid
Gevorg Grigoryan
Wojciech Jarosz
Prasad Jayanti
David Kotz
Qiang Liu
Daniel Rockmore
Sean W. Smith
Lorenzo Torresani
Emily Whiting
Peter Winkler
Xing-Dong Yang
Xia Zhou

:Rank 41
:Stony Brook University-​SUNY
Leman Akoglu
Leo Bachmair
Aruna Balasubramanian
Niranjan Balasubramanian
Ritwik Banerjee
Michael Bender
Xiaojun Bi
Barbara Chapman
Jing Chen
Rezaul Chowdhury
Samir R. Das
Ahmad Esmaili
Michael Ferdman
Paul Fodor
Anshul Gandhi
Jie Gao
Phillipa Gill
Xianfeng Gu
Himanshu Gupta
Nima Honarmand
Rob Johnson
Arie Kaufman
Robert F. Kelly
Michael Kifer
Y. Annie Liu
Yanni Ellen Liu
Long Lu
Kevin McDonnell
Richard McKenna
Klaus Mueller
Minh Hoai Nguyen
Nick Nikiforakis
Robert Patro
Michalis Polychronakis
Donald Porter
Hong Qin
C.R. Ramakrishnan
I.V. Ramakrishnan
Dimitris Samaras
Tony Scarlatos
H. Andrew Schwartz
R. Sekar
Roy Shilkrot
Radu Sion
Steven Skiena
Scott Smolka
Eugene Stark
Scott Stoller
Allen Tannenbaum
Michael Tashbook
Fusheng Wang
Anita Wasilewska
Jennifer Wong-Ma
Erez Zadok
Rong Zhao
Tamara Berg
Yevgen Borodin
Tzi-cker Chiueh
Bong Jun Choi
Yejin Choi
Brian J. d&#039;Auriol
Pradipta De
Radu Grosu
Haeng Woo Lee
Sael Lee (Lee Sael)
Masoud Rouhizadeh
Michael Schatz
Vyas Sekar
Hyeon-Cheol Shin
Adam C. Siepel
Alexander Spirov
Tuncay Tekle
Wei Xu
Ilchul Yoon
Esther Arkin
Susan Brennan
David Ferguson
Yi Gao
Sangjin Hong
Chuan Huang
Xiangmin Jiao
Tahsin M. Kurc
Zhenhua Liu
Joseph S.B. Mitchell
Joel Saltz
Lori Scarlatos
Margaret Schedel
Xin Wang
Yuanyuan Yang
Gregory Zelinsky
Wei Zhu
Hussein Badr
Arthur Bernstein
Herbert Gelernter
Jack Heller
Ker-I Ko
Philip Lewis
Theo Pavlidis
David Smith
David Warren
Larry Wittie

:Rank 42
:Virginia Tech 
/div
Godmar  Back
Osman   Balci  
Dwight  Barnette
Christopher L. Barrett
Doug A. Bowman
Ali R Butt
Haipeng  Cai
Kirk W. Cameron  
Yang  Cao
Ing-Ray  Chen
Stephen H. Edwards
Margaret  Ellis
Wu  Feng
Edward A Fox
Denis  Gracanin
Steve  Harrison
Lenwood S Heath
Bert  Huang
Changhee  Jung
Dennis  Kafura
Andrea L. Kavanaugh
Aisling  Kelliher
Benjamin  Knapp
Kyu Han  Koh
Greg  Kulczycki
Dongyoon  Lee
Wenjing  Lou
Chang-Tien  Lu
Kurt  Luther
Madhav  Marathe
Scott  McCrickard
William D McQuain
Na  Meng
T. M.   Murali
Chris  North
Alexey V Onufriev
Nicholas F. Polys
Aditya  Prakash
Sharath  Raghvendra
Naren  Ramakrishnan
Calvin  J. Ribbens
Alla  Rozovskaya
Barbara  Ryder
Adrian  Sandu
Francisco  Servant
Cliff  Shaffer
Deborah  Tatar
Eli  Tilevich
Igor S  Tolokh
Anil  Vullikanti
Hao  Wang
Layne T. Watson
Danfeng (Daphne) Yao
Liqing  Zhang
Abbott A. Lynn
Agah, Masoud
Athanas, Peter
Bailey, Scott
Baker, Joseph B.
Batra, Dhruv
Baumann, William T.
Beex, Aloysius A.
Boroyevich, Dushan
Broadwater, Robert P
Buehrer, Michael
Burgos, Rolando
Centeno, Virgilio
Clancy, Charles
Clauer, Bob
De La Ree, Jaime
Dhillon, Harpreet
Earle, Gregory D.
Ellingson, Steven
Guido, Louis
Ha, Dong S.
Hou, Thomas
Hsiao, Michael
Hudait, Mantu
Jia, Xiaoting
Jones, Mark
Kekatos, Vassilis
Koh, Kwang-Jin
Lai, Jason
Lee, Fred C.
Lester, Luke
Li, Qiang
Lindner, Douglas K.
Lu, G. Q.
MacKenzie, Allen
Manteghi, Majid
Martin, Tom
Midkiff, Scott F.
Mili, Lamine M.
Moran, Rosalyn J.
Nazhandali, Leyla
Ngo, Khai
Odendaal, Hardus
Orlowski, Marius
Parikh, Devi
Park, Jung-Min
Patterson, Cameron
Paul, JoAnn
Plassmann, Paul
Poon, T.-C.
Rahman, Saifur
Raman, Sanjay
Ravindran, Binoy
Reed, Jeffrey H.
Riad, Sedki M.
Ruohoniemi, J. Michael
Saad, Walid
Safaai-Jazi, Ahmad
Scales, Wayne A.
Schaumont, Patrick
Stilwell, Dan
Tam, Kwa-Sur
Tokekar, Pratap
Tront, Joseph G.
Wang, Anbo
Wang, Chao
Wang, Yue (Joseph)
Wyatt, Chris
Xu, Yong
Xuan, Jason
Yang, Yaling
Yu, Guoqiang
Zeng, Haibo
Zhou, Wei
Zhu, Yizheng
Zhu, Yunhui
Professors of Practice
Gino Manzo
Dan Sable
Dennis Sweeney

:Rank 43
:University of Chicago
Yali Amit
László Babai
Andrew A. Chien
Frederic  Chong
Ravi Chugh
Julia Chuzhoy
Andrew   Drucker
Todd Dupont
Aaron  Elmore
Ariel Feldman
Ian Foster
Michael Franklin
John Goldsmith
Haryadi Gunawi
Henry Hoffmann
Gordon Kindlmann
Risi Kondor
Stuart Kurtz
John D Lafferty
Yanjing Li
Karen Livescu
Shan Lu
Yury Makarychev
David McAllester
Ketan Mulmuley
Michael J. O&#039;Donnell
Alexander A Razborov
John H Reppy
Anne Rogers
L. Ridgway Scott
Gregory Shakhnarovich
Janos Simon
Nathan Srebro
Rick Stevens
Madhur Tulsiani

:Rank 44
:University of Colorado-​Boulder
Kenneth Anderson
John Bennett
John Black
Elizabeth Boese
Jordan Boyd-Graber
Elizabeth Bradley
Jed Brown
Timothy Brown
Jed Brubaker
Richard Byrd
Xiao-Chuan Cai
Pavol Cerny
Bor‐Yuh Evan Chang
Lijun Chen
Aaron Clauset
Eliana Colunga
Nikolaus Correll
Robin Dowell-Deen
Andrzej Ehrenfeucht
Ann Eisenberg
Michael Eisenberg
Clarence Ellis
Casey Fiesler
Gerhard Fischer
Ioana Fleming
Lloyd Fosdick
Eric Frew
Rafael M. Frongillo
Harold Gabow
Mark D. Gross
Kenny Gruchalla
Dirk Grunwald
Sangtae Ha
Matthew Hammer
Richard Han
Thomas Hauser
Rhonda  Hoenigman 
Lawrence Hunter
Elizabeth Jessup
Shaun Kane
Eric Keller
Roger King
Rob Knight
Clayton Lewis
Qin Lv
Michael Main
James H. Martin
Tarek Mathew
Oliver McBryan
Frank Miller
Shivakant Mishra
Michael Mozer
Evi Nemeth
Gary Nutt
Leysia Palen
Martha Palmer
Michael Paul
Caleb Phillips
Alexander Repenning
Grzegorz Rozenberg
Bruce Sanders
Sriram Sankaranarayanan
Robert Schnabel
Willem Schreüder
Ben Shapiro
Gabe Sibley
Douglas Sicker
Judy Stafford
Tamara Sumner
Danielle Szafir
Daniel Szafir
Henry Tufo
Stephen Voida
Amy Voida
William Waite
Wayne Ward
Karl Winklmann
Tom Yeh

:Rank 45
:University of Utah
Rajeev Balasubramonian
Aditya Bhaskara
Richard Brown
Erik Brunvand
Elaine Cohen
Tamara Denning
Matthew Flatt
Thomas Fletcher
Ganesh Gopalakrishnan
Mary Hall
Chuck Hansen
Tom Henderson
Tucker Hermans
John Hollerbach
Christopher Johnson
Sneha Kasera
Ladislav Kavan
Bob Kessler
Mike Kirby
Alexander Lex
Feifei Li
Miriah Meyer
Matthew Might
Valerio Pascucci
Jeff Phillips
Zvonimir Rakamaric
John Regehr
Ellen Riloff
Vivek Srikumar
Ryan Stutsman
Hari Sundar
William Thompson
Kobus Van der Merwe
Suresh Venkatasubramanian
Ross Whitaker
Cem Yuksel
David Johnson
Erin Parker
James de St. Germain
Mark Van Langeveld
Joe Zachary
Anton Burtsev
Eric Eide
Robert Ricci
Jake Abbott
Roger Altizer
Craig Caldwell
Gregory Clark
Steve Corbato
Sarah Creem-Regehr
Jens Krüger
Chris Myers
Akihiro Nakao
Neal Patwari
William Provancher
Robert Shakespeare
Peter Pike Sloan
Jeanine Stefanucci
Kenneth Stevens
James Sutherland
Tolga Tasdizen
Jeff Weiss

:Rank 46
:North Carolina State University 
Barbara Jasmine   Adams
Stanley   Ahalt
Annie I.   Anton
Kemafor   Anyanwu Ogan
Dennis R.   Bahler
Suzanne   Balik
Tiffany   Barnes
Lina   Battestilli
Donald   Bitzer
Kristy Elizabeth   Boyer
Franc   Brglez
Min   Chi
Rada Y.   Chirkova
Wu-show   Chou
Aldo   Dagnino
Edward W.   Davis
Nadia   Diakun-Thibault
Jon   Doyle
Patrick   Dreher
Rudra   Dutta
William   Enck
Robert   Fornaro
Vincent W.   Freeh
Edward   Gehringer
Xiaohui (Helen)   Gu
Khaled   Harfoush
Christopher G.   Healey
Steffen   Heber
Sarah   Heckman
Margaret   Heil
Thomas L.   Honeycutt
Gary   Howell
Steven   Hunter
S. Purushothaman   Iyer
 Xuxian   Jiang
Guoliang   Jin
Jaewoo   Kang
Alexandros   Kapravelos
Jason   King
Michael   Kowolenko
Dana   Lasher
Lucas   Layman
James C.   Lester
Collin   Lynch
Xiaosong   Ma
ToniAnn   Marini
David F.   McAllister
Timothy J.   Menzies
Bradford   Mott
Frank   Mueller
Emerson   Murphy-Hill
Peng   Ning
Christopher   Parnin
Harry   Perros
Michael   Rappa
Douglas S.   Reeves
Injong   Rhee
Andrew   Rindos
Anthony   Rivers
Woody   Robbins
David L.   Roberts
Robert D.   Rodman
George N.   Rouskas
Nagiza   Samatova
Carla D.   Savage
Jessica Young   Schmidt
Muhammad   Shahzad
Xipeng   Shen
Munindar P.   Singh
Robert   St. Amant
Jessica   Staddon
Matthias   Stallmann
William J.   Stewart
Kathryn T.   Stolee
John   Streck
David   Sturgill
Blair D.   Sullivan
Ken   Tate
Sidharth   Thakur
Alan L.   Tharp
David   Thuente
Ranga   Vatsavai
Mladen   Vouk
Ben Watson
Laurie Williams
David Wright
Yufeng Xin
Hong Yi
R. Michael Young
Ting Yu

:Rank 47
:University of Arizona
Gregory R. Andrews
Kobus Barnard
Christian Collberg
Saumya Debray
Peter J. Downey
Alon Efrat
Chris Gniady
John H. Hartman
Patrick Homer
Kate Isaacs
John Kececioglu
Stephen Kobourov
Russell Lewis
David Lowenthal
Lester I. McCann
Rick Mercer
Larry Peterson
Todd Proebsting
Carlos Scheidegger
Ravi Sethi
Richard T. Snodgrass
Michelle Strout
Beichuan Zhang

:Rank 48
:Arizona State University
Gail-Joon Ahn
Robert Atkinson
Janaka Balasooriya
Chitta Baral
Rida Bazzi
Amor Heni Ben
Amiya Bhattacharya
John A.Black Jr.
Kevin Burger
Debra Calliss
Frank Calliss
K. Selçuk Candan
Yinong Chen
Charles Colbourn
James Collofello
Partha Dasgupta
Hasan Davulcu
Adam Doupé
Georgios Fainekos
Gerald Farin
Toni Farley
Xuerong Feng
Sandeep Gupta
Dijiang Huang
Subbarao Kambhampati
Yoshihiro Kobayashi
Christopher Kopotic
Naveen Lakkakula
Joohyung Lee
Yann-Hang Lee
Baoxin Li
Huan Liu
Ross Maciejewski
Mutsumi Nakamura
Brian Nelson
Sethuraman Panchanathan
Andrea Richa
Hessam Sarjoughian
Justin Selgrad
Arunabha Sen
Aviral Shrivastava
Alan Skousen
Violet Syrotiuk
Farideh Tadayon-Navabi
Wei-Tek Tsai
Kurt VanLehn
Sarma Vrudhula
Yalin Wang
Peter Wonka
Carole-Jean Wu
Guoliang Xue
Sik-Sang (Stephen) Yau
Nong Ye

:Rank 49
:Boston University
Jonathan Appavoo
Gary Benson
Azer Bestavros
Margrit Betke
John Byers
Ran Canetti
Mark Crovella
Sang (Peter) Chin
Perry Donham
Shereif El-Sheikh
Peter Gacs
Sharon Goldberg
Steve Homer
Assaf Kfoury
George Kollios
Leonid Levin
Abraham Matta
Lorenzo Orecchia
Leonid Reyzin
Stan Sclaroff
Wayne Snyder
Aaron Stevens
David Sullivan
Nikos Triandopoulos
Susan Worst

:Rank 50
:University of Pittsburgh 
Shi-Kuo Chang
Bruce R. Childers
Panos Chrysanthis
Milos Hauskrecht
Rebecca Hwa
Adriana I. Kovashka
Alexandros Labrinidis
John R. Lange
Adam J. Lee
Diane J. Litman
Rami Melhem
Daniel Mosse
Kirk R. Pruhs
Jingtao Wang
Janyce M. Wiebe
Youtao Zhang
Taieb Znati

:Rank 51
:Washington University in St. Louis
Kunal Agrawal
Aaron Bobick
Michael Brent
Jeremy Buhler
Shantanu Chakrabartty
Roger Chamberlain
Yixin Chen
Patrick Crowley
Ron Cytron
Sanmay Das
Yasutaka Furukawa
Roman Garnett
Christopher Gill
Viktor Gruev
Roch Guérin
Raj Jain
Tao Ju
Brendan Juba
Caitlin Kelleher
I-Ting Angelina Lee
Chenyang Lu
Benjamin Moseley
Robert Pless
William Richard
Mark Franklin

:Rank 52
:Indiana University-​Bloomington
Randall Beer
Saul Blanco
Randall Bramley
Volker Brendel
Benita Brown
Geoffrey Brown
L. Jean Camp
Kay Connelly
David Crandall
Becky Curtis
Mehmet Dalkilic
Shawn Linn Davenport
Sherrie Denney
R. Kent Dybvig
Funda Ergun
Geoffrey Charles Fox
Daniel Friedman
Dennis Gannon
Michael Gasser
Dan-Adrian German
Minaxi Gupta
Stanley Hagstrom
Matthew Hahn
Andrew Hanson
Christopher Haynes
Regina Helton
Ryan Henry
Raquel Hill
Mitja Hmeljak
Douglas Hofstadter
Matt Hottell
Yan Huang
Eduardo Izquierdo
Steven Johnson
Apu Kapadia
David Leake
Daniel Leivant
Andrew Lumsdaine
Michael McRobbie
Suzanne Menzel
Lynne Mikolon
Steven Myers
Sriraam Natarajan
Ryan Newton
Jenny Olmes-Stevens
Gerardo Ortiz
Beth Plale
Charles Pope
Franklin Prosser
Paul Purdom
Feng Qian
Judy Qiu
Predrag Radivojac
Balaprasath Rajan
Gregory J. E. Rawlins
Laura Reed
Patty Reyes-Cooksey
Edward Robertson
Amr Sabry
Cenk Sahinalp
Robert Schnabel
Chung-chieh Shan
Jeremy Siek
George Springer
Craig Stewart
Martin Swany
Haixu Tang
Sam Tobin-Hochstadt
Dirk Van Gucht
Bonnie VanDeventer
XiaoFeng Wang
Erik Wennstrom
Martha White
Jeffrey Whitmer
David Winkel
David Wise
Yuzhen Ye
Qin Zhang

:Rank 53
:Rensselaer Polytechnic Institute
Adali Sibel
Anshelevich Elliot
Berman Francine
Carothers Christopher
Cutler Barbara
Drineas Petros
Hardwick Martin
Hendler Jim
Ji Heng
Krishnamoorthy Mukkai
Magdon-Ismail Malik
McGuinness Deborah L.
Milanova Ana
Patterson Stacy
Spooner David
Stewart Charles
Szymanski Boleslaw
Trinkle Jeff
Varela Carlos
Xia Lirong
Yener Bülent
Zaki Mohammed
Zikas Vassilis

:Rank 54
:University of California-​Santa Cruz 
Martin Abadi
Dimitris Achlioptas
Ram Akella
Mark Akeson
Hussein Al-Hussein
Peter Alvaro
Cyrus Bazeghi
Victoria Bellotti
Phillip Berman
David Bernick
Scott Brandt
Alexandre Brandwajn
Angela N. Brooks
Nicholas Brummell
Pak K. Chan
Yihsu Chen
Robert L. Coffman
Seshadhri Comandur
William D Culman
Renwick Curry
James Davis
Luca de Alfaro
David Deamer
Subhas Desa
Farid Dowla
David Draper
Sandra Lyn Dreisbach
Rebecca M. DuBois
William Dunbar
Max Dunne
Gabriel Hugh Elkaim
Melissae Stuart Fellet
Joel Ferguson
Sheldon (Shel) Finkelstein
Cormac Flanagan
Camilla Forsberg
Benjamin Friedlander
Daniel Friedman
Pascale Garaud
J. J. Garcia-Luna-Aceves
Lise Getoor
Qi Gong
Richard Edward Green
Claire Gu
Rajarshi Guhaniyogi
Matthew Guthaus
Brent M. Haddad
Joy A. Hagen
David Haussler
David Helmbold
Steven Horowitz
Richard Hughey
Michael Isaacson
Katherine Currie Isbister
Arnav Jhala
Michael John
Richard Jullig
Ehsan K. Ardestani
Sung-Mo &quot;Steve&quot; Kang
Kevin Karplus
Yonatan Katznelson
Nobuhiko Kobayashi
Phokion G. Kolaitis
Joseph Konopelski
Athanasios Kottas
Thomas Kroeger
Joel Kubby
Sri Kurniawan
Tracy Larrabee
Kenneth Laws
Dongwook Lee
Herbert Lee
Juhee Lee
Bob Levinson
Suresh K Lodha
Darrell Long
Todd M. Lowe
Wesley Mackey
Carlos Maltzahn
Roberto Manduchi
Marc Mangel
Patrick Mantey
Michael Mateas
Joshua McCoy
Charlie McDowell
Bruno Mendes
Peyman Milanfar
Ethan L. Miller
Dejan Milutinovic
Katie Monsen
Robin D. Morris
Gerald Moulds
Dr. David Alexander Munday
John Musacchio
Dr. Bassam Musaffar
Ike Nassi
Katia Obraczka
Michael M. Oye
Alex Pang
Oxana Pantchenko
David Pease
Ken Pedrotti
Stephen Petersen
Ira Pohl
Nader Pourmand
Raquel Prado
Jose Renau
Abel Rodríguez
Marco Rolandi
Kevin Ross
Wendy Rothwell
S V N Vishwanathan
Hamid R. Sadjadpour
Ricardo Sanfelice
Bruno Sansó
Dr. Bruce K. Sawhill
Martine Schlag
Holger Schmidt
Thomas Schwarz
Safwan Shah
James Shanahan
Sangho Shin
Barry Sinervo
John Skardon
Brad Smith
Josh Stuart
Neel Sundaresan
Reid Swanson
Erin Robinson Swink
Wang-Chiew Tan
Patrick Tantalo
Balder ten Cate
Mircea Teodorescu
Bruce Thomas
Jonathan Trent
E. Kimberly Unger
Allen Van Gelder
Anujan Varma
Daniele Venturi
John Vesecky
Christopher Vollmers
Marilyn Walker
Hongyun Wang
Noah Wardrip-Fruin
Manfred Warmuth
Linda Werner
Cedric Westphal
Jim Whitehead
Donald M. Wiberg
Tatiana Xifara
Toshishige Yamada
Ali A. Yanik
Christopher Yonge
Yi Zhang
Zemin J. Zhang
Jishen Zhao

:Rank 55
:University of Florida
Lisa Anthony, Ph.D. 
Arunava Banerjee, Ph.D.
Manuel E. Bermudez, Ph.D.
Kristy Elizabeth Boyer
Kevin R. B. Butler
Shigang Chen, Ph.D.
Su-Shing Chen, Ph.D. 
Randy Chow, Ph.D.
Shaundra B. Daily, Ph.D.
Douglas D. Dankel II, Ph.D.
Alin Dobra
Alireza Entezari, Ph.D.
Jose A.B. Fortes, Ph.D.
Paul D. Gader, Ph.D.
Christina Gardner-McCune, Ph.D.
Juan E. Gilbert, Ph.D.
Abdelsalam (Sumi) Helal, Ph.D.
Ahmed Helmy, Ph.D.
Eakta Jain, Ph. D.
Tamer Kahveci, Ph.D.
Jonathan (Chien-Liang) Liu, Ph.D.
Benjamin C. Lok, Ph.D.
Kyla McMullen, Ph.D.
Prabhat Mishra, Ph.D. 
Richard Newman, Ph.D.
Jih-Kwon Peir, Ph.D. 
Jorg Peters, Ph.D.
Anand Rangarajan, Ph.D.
Sanjay Ranka, Ph.D.
Gerhard X Ritter, Ph.D.
Sartaj Sahni, Ph.D.
Beverly Sanders, Ph.D.
Mark S. Schmalz, Ph.D., O.D.
Markus Schneider, PhD
Tom Shrimpton, Ph.D.
Meera Sitharam, Ph.D.
David Small
Stanley Y. W. Su, Ph.D.
My T. Thai, Ph.D.
Stephen M. Thebaut, Ph.D.
Corey Toler-Franklin, Ph.D.
Patrick Traynor
Alper Ungor, Ph. D.
Baba C. Vemuri, Ph.D.
Daisy Zhe Wang, Ph.D.
Joseph N Wilson, Ph.D.
Ye Xia
Rong Zhang, Ph. D.

:Rank 56
:Michigan State University
Metin Aktulga
Joyce Chai
Betty H.C. Cheng
Laura Dillon
Hu Ding
Wayne Dyksen
Richard J. Enbody
Arend Hintze
Abdol-Hossein Esfahanian
Anil K. Jain
Wolfgang Banzhaf
Sandeep Kulkarni
Alex Liu
Kevin Liu
Xiaoming Liu
Philip K. McKinley
Matt W. Mutka
Charles A. Ofria
Charles B. Owen
William F. Punch
Arun Ross
Yanni Sun
Pang-Ning Tan
Yiying Tong
Eric Torng
John J. Weng
Li Xiao
Guoliang Xing
Jiayu Zhou
Kelly Climer
Cathy Davison
Antonio Gurgel
Courtney Kosloski
Debbie Kruch
Katie Trinklein
Christina Chan
Jin Chen
Kalyanmoy Deb
Michael Feig
Erik Goodman
Joshua E. Introne
Leslie Kuhn
Robert T. Pennock
Charles Steinfield

:Rank 57
:University of California-​Riverside
Nael Abu-Ghazaleh
Laxmi N. Bhuyan
Philip Brisk
Jiasi Chen
Zizhong Chen
Marek Chrobak
Michalis Faloutsos
Rajiv Gupta
Vagelis Hristidis (Evangelos Christidis)
Tao Jiang
Eamonn Keogh
Srikanth Krishnamurthy
Stefano Lonardi
Mart Molle
Walid Najjar
Michael Pazzani
Zhiyun Qian
K.K. Ramakrishnan
Chinya Ravishankar
Christian Shelton
Tamar Shinar
Vassilis Tsotras
Frank Vahid
Neal Young
Zhijia Zhao

:Rank 58
:University of Notre Dame 
SM Niaz Arifin
Marina Blanton
Kevin Bowyer
Jay Brockman
Ramzi K. Bualuan
Peter Bui
Nitesh V. Chawla
Danny Chen
David Chiang
Sidney D'Mello
Scott Emrich
Patrick J. Flynn
Sandra Gesing
Xiaobo Sharon Hu
Jesus Izaguirre
Peter Kogge
Gregory R. Madey
Collin McMillan
Ronald Metoyer
Tijana Milenkovic
Michael Niemier
Christian Poellabauer
Laurel Riek
Walter Scheirer
Yiyu Shi
Aaron D. Striegel
Douglas Thain
Chaoli Wang
Dong Wang
im Weninger
Panos Antsaklis
Frank Collins
Adam Czajka
Yih-Fang Huang
Jaroslaw Nabrzyski
Robert Stevenson
Zoltan Toroczkai
Joannes J. Westerink
Eugene Henry
John Uhran

:Rank 59
:University of Rochester
Allen, James F.
Brown, Christopher M.
Criswell, John
Ding, Chen
Dwarkadas, Sandhya
Ferguson, George
Gildea, Daniel
Guo, Philip
Hemaspaandra, Lane A.
Hoque, M. Ehsan
Howard, Thomas M.
Ipek, Engin
Kautz, Henry
Liu, Ji
Luo, Jiebo
Nelson, Randal C.
Pawlicki, Thaddeus E.
Schubert, Lenhart K.
Scott, Michael L.
Seiferas, Joel I.
Shen, Kai
Stefankovic, Daniel
Venkitasubramaniam, Muthuramakrishnan

:Rank 60
:Northeastern University
Amal Ahmed
Javed A. Aslam
Kenneth P. Baclawski
Albert-László Barabási
Timothy Bickmore
Michelle Borkin
Carla E. Brodley
Agnes H. Chan
David Choffnes
William D. Clinger
Seth Cooper
Gene D. Cooperman
Peter J. Desnoyers
Ehsan Elhamifar 
Tina Eliassi-Rad
Matthias Felleisen
Larry A. Finkelstein
Raymond Fu
Matthew Goodwin
Stephen Intille
Holly Jimison
Engin Kirda
David Lazer
Karl J. Lieberherr
Panagiotis Manolios
Stacy C. Marsella
Alan E. Mislove
Cristina Nita-Rotaru 
Guevara Noubir
Andrea Parker
Rupal Patel
Misha Pavel
Robert Platt
Rajmohan Rajaraman
Richard A. Rasala
Mirek Riedewald
Christoph Riedl
William Robertson
Magy Seif El-Nasr
Olin Shivers
Gillian Smith
David Smith
Yizhou Sun
Ravi Sundaram
Jonathan Ullman
Alessandro Vespignani
Emanuele Viola
Jan Vitek
Olga Vitek
Thomas Wahl
Mitchell Wand
Lu Wang
Daniel Wichs
Christo Wilson

:Rank 61
:University of Illinois-​Chicago
John Bell
Tanya Berger-Wolf
Daniel J. Bernstein
Ugo Buy
Stephen Checkoway
Isabel Cruz
Bhaskar DasGupta
Tom DeFanti
Barbara Di Eugenio
Jakob Eriksson
Angus Forbes
Piotr Gmytrasiewicz
Mark Grechanik
Doug Hogan
Joe Hummel
Andrew Johnson
Chris Kanich
Robert Kenyon
Ajay Kshemkalyani
John Lilli
Bing Liu
Leilah Lyons
G. Elisabeta Marai
Tom Moher
Tadao Murata
Peter Nelson
Dale Reed
Luc Renambot
Sol Shatz
Prasad Sistla
Robert Sloan
Jon Solworth
Cynthia Taylor
Mitchell Theys
Patrick Troy
Balajee Vamanan
V. N. Venkatakrishnan
Ouri Wolfson
Clement Yu
Philip S. Yu
Xinhua Zhang
Brian Ziebart
Lenore Zuck

:Rank 62
:University of Oregon 
Zena Ariola
Hank Childs
